data_type,collector,purpose,text
J&L Interactive Advertising,we,"legal, security, services, analytics","This Privacy Policy applies to any communication, collaboration, and other activity which entails processing of the Data via the associated Teleskope mobile applications, resource group management tools and platforms, including the Employee Resource Groups and Inclusion Survey platform (collectively, the ""Services""), as well as through and on the www.teleskope.io and www.affinities.io websites (collectively, the ""Websites"") and through other interactions you may have with Teleskope (e.g., email, customer service inquiries, user conferences, etc.)."
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,"We may share Data with third parties when we have consent to do so.
When enabled, Teleskope may share the Data with Third Party Services."
UNSPECIFIED_DATA,teleskope,"analytics, legal, security, services","Customers or individuals granted access to an ERG account by a Customer (""Authorized Users"") routinely submit the Data to Teleskope when using the Services.
In particular, Teleskope may use or otherwise process the Data for the following purposes:
Teleskope may collect and receive Data in a variety of ways:
Teleskope uses and otherwise processes the Data in furtherance of our legitimate interests in operating our Services, Websites and business.
Teleskope will retain Data in accordance with a Customer's instructions, including any applicable terms of Customer's use of Services.
When enabled, Teleskope may share the Data with Third Party Services."
UNSPECIFIED_DATA,we,"legal, security","If you contact us, we may use your Data to respond.
We may need to share or disclose your Data for the compliance with our legal and regulatory obligations, as well as to protect and defend the rights, property or safety of Teleskope or third parties, including enforcing contracts or policies, or in connection with investigating and preventing fraud or security issues.
We may receive Data when submitted to our Websites or if you participate in a focus group, contest, activity or event, apply for a job, request support, interact with our social media accounts or otherwise communicate with Teleskope.
We may share Data with third parties when we have consent to do so.
We may share and disclose information in the ordinary course of Services: For example, when an Authorized User submits their Data, it may be displayed to other Authorized Users in the same or connected ERG account.
We receive information from you, your Customer and other third-parties that helps us approximate your location.
We will retain your Data in a form that permits identification only for as long as we maintain an ongoing relationship with the Customer, or where your Data are necessary in connection with the lawful purposes set out in this Privacy Policy, for which we have a valid legal basis such as in the following circumstances: (i) for the term necessary to be able to respond to any questions or complaints which may be addressed to us; (ii) for the term necessary to comply with all applicable laws; and (iii) for the duration of any period necessary to establish, exercise or defend any legal rights or preserve integrity of communications or protection of rights and interests of any person engaged in the Services."
account datum,teleskope,"analytics, legal, security, services","Teleskope may need to contact you for invoicing, account management and similar reasons and we use account data to administer accounts and keep track of billing and payments."
account datum,we,"legal, security, services","Teleskope may need to contact you for invoicing, account management and similar reasons and we use account data to administer accounts and keep track of billing and payments."
browser configuration,we,"legal, security, services","As with most websites and technology services delivered over the Internet, our servers automatically collect information when you access or use our Websites or Services and record it in log files.
This log data may include the Internet Protocol (IP) address, the address of the web page visited before using the Website or Services, browser type and settings, the date and time the Services were used, information about browser configuration and plugins, language preferences and cookie data."
browser type,we,"legal, security, services","As with most websites and technology services delivered over the Internet, our servers automatically collect information when you access or use our Websites or Services and record it in log files.
This log data may include the Internet Protocol (IP) address, the address of the web page visited before using the Website or Services, browser type and settings, the date and time the Services were used, information about browser configuration and plugins, language preferences and cookie data."
business address submit,we,"legal, security, services, analytics","For this purpose, we may, for example, use a business address submitted by your employer, time zone provided by your device or browser, or an IP address received from your browser or device to determine approximate location."
cookie / pixel tag,teleskope,"analytics, legal, security, services","Teleskope may collect and receive Data in a variety of ways: Cookie Information.
Teleskope uses cookies and similar technologies on our Websites and Services."
