data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,services,"For example, we may disclose your information to third-party service providers to process payments on our behalf."
UNSPECIFIED_DATA,we,"legal, security, services","For example, we may disclose your information to third-party service providers to process payments on our behalf.
This privacy policy describes which data and information is gathered about you through our websites and throughout our customer relationships, how we use the data, share and disclose such information, and the steps we take to protect such information, including but not limited to your rights pertaining to the personal data disclosed by you and your choices and controls vested in you by law regarding your personal data.
We may also disclose your information and Personal Data in response to a subpoena, summons, warrant, court order, or other legal process or as part of an investigation or request, whether formal or informal, from law enforcement or a government official.
We process your personal data for the following purposes: Customer relationship management We may use your email address or other information to contact you for administrative purposes, such as customer service, banking or payment related queries and to address intellectual property infringement, right of privacy violations, or defamation issues related to the personal data posted on the Service.
We will retain and use information as necessary to comply with our legal obligations, resolve disputes, enforce our  Terms of Service, and comply with technical and legal requirements and constraints related to the security, integrity, and operation of the Services."
age,we,"legal, security, services, advertising","We use automated decision-making (incl. profiling) to identify personal profiles, online behaviour, age, and consumer habits.
We use this information to target advertising in our and others' online services and to develop our services."
aggregate / deidentified / pseudonymized information,we,"legal, security, services, advertising, analytics","We may disclose aggregate, anonymous information about you for marketing, advertising, research, compliance, or other purposes."
automated decision making,we,"legal, security, services, advertising, analytics","We use automated decision-making (incl. profiling) to identify personal profiles, online behaviour, age, and consumer habits.
We use this information to target advertising in our and others' online services and to develop our services."
browsing / search history,we,"legal, security, services, advertising, analytics","We use automated decision-making (incl. profiling) to identify personal profiles, online behaviour, age, and consumer habits.
We use this information to target advertising in our and others' online services and to develop our services."
consumer habit,we,"legal, security, services, advertising, analytics","We use automated decision-making (incl. profiling) to identify personal profiles, online behaviour, age, and consumer habits.
We use this information to target advertising in our and others' online services and to develop our services."
contact information,we,"legal, security, services, advertising, analytics","We may use your contact details in order to provide you with updates on promotions and events, relating to products and services offered by us and by third parties with whom we work."
cookie / pixel tag,UNSPECIFIED_ACTOR,"services, advertising, analytics","We and our partners use cookies and similar tracking technologies, such as pixels and web beacons, to analyze trends, administer the website, track your movements around the website, serve targeted advertisements, and gather demographic information about our user base as a whole."
cookie / pixel tag,we,"legal, security, services, advertising, analytics","We and our partners use cookies and similar tracking technologies, such as pixels and web beacons, to analyze trends, administer the website, track your movements around the website, serve targeted advertisements, and gather demographic information about our user base as a whole."
credit card,we,"legal, security, services, advertising, analytics","That information may include your name, email address, phone number, and credit card or other billing / payments related information.
When you sign up for and use the Service, consult with our customer support team, send us an email, post on our community, or communicate with us in any way, you are voluntarily giving us information and your personal information that we collect for specific purposes."
demographic information about user base as whole,UNSPECIFIED_ACTOR,"services, advertising, analytics","We and our partners use cookies and similar tracking technologies, such as pixels and web beacons, to analyze trends, administer the website, track your movements around the website, serve targeted advertisements, and gather demographic information about our user base as a whole."
demographic information about user base as whole,we,"legal, security, services, advertising, analytics","We and our partners use cookies and similar tracking technologies, such as pixels and web beacons, to analyze trends, administer the website, track your movements around the website, serve targeted advertisements, and gather demographic information about our user base as a whole."
email address,we,"legal, security, services, advertising, analytics","That information may include your name, email address, phone number, and credit card or other billing / payments related information.
We process your personal data for the following purposes: Customer relationship management We may use your email address or other information to contact you for administrative purposes, such as customer service, banking or payment related queries and to address intellectual property infringement, right of privacy violations, or defamation issues related to the personal data posted on the Service.
When you sign up for and use the Service, consult with our customer support team, send us an email, post on our community, or communicate with us in any way, you are voluntarily giving us information and your personal information that we collect for specific purposes."
information you provide on third party site,operator of service,,"Any information you provide on third-party sites or services is provided directly to the operators of such services and is subject to those operators' policies, if any, governing privacy and security, even if accessed through the Service."
person name,we,"legal, security, services, advertising, analytics","That information may include your name, email address, phone number, and credit card or other billing / payments related information.
When you sign up for and use the Service, consult with our customer support team, send us an email, post on our community, or communicate with us in any way, you are voluntarily giving us information and your personal information that we collect for specific purposes."
personal datum collect from user,we,"legal, security, services, advertising, analytics","We only retain the Personal Data collected from a User for as long as the User's account is active or otherwise for a limited period of time as long as we need it to fulfil the purposes for which we have initially collected it, unless otherwise required by law."
personal profile,we,"legal, security, services, advertising, analytics","We use automated decision-making (incl. profiling) to identify personal profiles, online behaviour, age, and consumer habits.
We use this information to target advertising in our and others' online services and to develop our services."
phone number,we,"legal, security, services, advertising, analytics","That information may include your name, email address, phone number, and credit card or other billing / payments related information.
When you sign up for and use the Service, consult with our customer support team, send us an email, post on our community, or communicate with us in any way, you are voluntarily giving us information and your personal information that we collect for specific purposes."
profiling,we,"legal, security, services, advertising, analytics","We use automated decision-making (incl. profiling) to identify personal profiles, online behaviour, age, and consumer habits."
relate information,we,"legal, security, services, advertising, analytics","That information may include your name, email address, phone number, and credit card or other billing / payments related information.
When you sign up for and use the Service, consult with our customer support team, send us an email, post on our community, or communicate with us in any way, you are voluntarily giving us information and your personal information that we collect for specific purposes."
