data_type,collector,purpose,text
Facebook,social media,"analytics, services","When you provide feedback or reviews about our Service, interact, or engage with us on marketplaces, review sites or social media sites, such as Facebook, X (Twitter), LinkedIn and Instagram through posts, comments, questions and other interactions, we may collect such publicly available information, including profile information, to allow us to connect with you, improve our Service, better understand User reactions and issues, or to reproduce and publish your feedback on our Website."
Microsoft,social media,"analytics, services","Pipedrive's Website may use social media features, such as the Facebook ""like"" button, LinkedIn and X (Twitter) sharing features, and other similar widgets ( ""Social Media Features"" ).
When you provide feedback or reviews about our Service, interact, or engage with us on marketplaces, review sites or social media sites, such as Facebook, X (Twitter), LinkedIn and Instagram through posts, comments, questions and other interactions, we may collect such publicly available information, including profile information, to allow us to connect with you, improve our Service, better understand User reactions and issues, or to reproduce and publish your feedback on our Website."
Twitter,social media,"analytics, services","Pipedrive's Website may use social media features, such as the Facebook ""like"" button, LinkedIn and X (Twitter) sharing features, and other similar widgets ( ""Social Media Features"" ).
When you provide feedback or reviews about our Service, interact, or engage with us on marketplaces, review sites or social media sites, such as Facebook, X (Twitter), LinkedIn and Instagram through posts, comments, questions and other interactions, we may collect such publicly available information, including profile information, to allow us to connect with you, improve our Service, better understand User reactions and issues, or to reproduce and publish your feedback on our Website."
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,"If you contact any of our resellers, partners or service providers or otherwise express interest in our Service to them (e.g., by filling out a form and opting in to be contacted by Pipedrive), the resellers, partners or service providers may pass your name, email address, company name and other information to Pipedrive.
We may disclose information to third parties if you consent to us doing so."
UNSPECIFIED_DATA,advertiser,,"Our ad network partners use cookies, web beacons, and data we share with them to collect information about your activities on our website and other websites and provide you with targeted advertising based on your interests."
UNSPECIFIED_DATA,event organizer,,"If you register for or attend an event that Pipedrive sponsors, the event organizer may share your information with us."
UNSPECIFIED_DATA,reseller,,"If you contact any of our resellers, partners or service providers or otherwise express interest in our Service to them (e.g., by filling out a form and opting in to be contacted by Pipedrive), the resellers, partners or service providers may pass your name, email address, company name and other information to Pipedrive."
UNSPECIFIED_DATA,service provider,,"If you contact any of our resellers, partners or service providers or otherwise express interest in our Service to them (e.g., by filling out a form and opting in to be contacted by Pipedrive), the resellers, partners or service providers may pass your name, email address, company name and other information to Pipedrive."
UNSPECIFIED_DATA,trusted pipedrive partner,"analytics, services","We may share data with trusted Pipedrive partners to contact you about products or services that are complimentary to Pipedrive's services, help us perform statistical analysis, provide sales support, or provide customer support."
UNSPECIFIED_DATA,we,"advertising, analytics, security, services","5 To Whom We Disclose Information
Event registrations and other form submissions : We record information that you submit when you (i) register for any event, including webinars or seminars, (ii) subscribe to our newsletter or any other mailing list, (iii) submit a form in order to download any product, whitepaper or other materials, (iv) participate in contests or respond to surveys, or (v) submit a form to request customer support or to contact Pipedrive for any other purpose.
If you provide us information about another person, or if another person/entity gives us your information, we will only use that information for the specific reason for which it was provided to us.
If you register for or attend an event that Pipedrive sponsors, the event organizer may share your information with us.
In addition to the purposes mentioned above, we may use your information for the following purposes:
Privacy Notice

5. To Whom We Disclose Information
We may collect information about the types of integrations you use in your Pipedrive Account.
We may disclose Personal Data or other information if required to do so by law or in the good-faith belief that such action is necessary to comply with applicable laws, in response to a facially valid court order, judicial or other government subpoena or warrant, or to otherwise cooperate with law enforcement or other governmental agencies.
We may disclose information to third parties if you consent to us doing so.
We may share data with trusted Pipedrive partners to contact you about products or services that are complimentary to Pipedrive's services, help us perform statistical analysis, provide sales support, or provide customer support.
We use the information to operate, maintain, enhance and provide all features of the Service:
We use the information:
We will also securely store the information and isolate it from further processing on backup discs until deletion is possible."
UNSPECIFIED_DATA,we,"advertising, analytics, security, services, legal","5 To Whom We Disclose Information
Event registrations and other form submissions : We record information that you submit when you (i) register for any event, including webinars or seminars, (ii) subscribe to our newsletter or any other mailing list, (iii) submit a form in order to download any product, whitepaper or other materials, (iv) participate in contests or respond to surveys, or (v) submit a form to request customer support or to contact Pipedrive for any other purpose.
If you provide us information about another person, or if another person/entity gives us your information, we will only use that information for the specific reason for which it was provided to us.
If you register for or attend an event that Pipedrive sponsors, the event organizer may share your information with us.
In addition to the purposes mentioned above, we may use your information for the following purposes:
Privacy Notice

5. To Whom We Disclose Information
We may collect information about the types of integrations you use in your Pipedrive Account.
We may disclose Personal Data or other information if required to do so by law or in the good-faith belief that such action is necessary to comply with applicable laws, in response to a facially valid court order, judicial or other government subpoena or warrant, or to otherwise cooperate with law enforcement or other governmental agencies.
We may disclose information to third parties if you consent to us doing so.
We may share data with trusted Pipedrive partners to contact you about products or services that are complimentary to Pipedrive's services, help us perform statistical analysis, provide sales support, or provide customer support.
We use the information to operate, maintain, enhance and provide all features of the Service:
We use the information:
We will also securely store the information and isolate it from further processing on backup discs until deletion is possible."
above category of personal datum,advertiser,,"In the preceding 12 months, we have disclosed the above categories of Personal Data to third party advertising partners, such as in connection with our use of tracking technologies for cross-context behavioral advertising or by providing lists of email addresses for potential customers, so that we can reach you across the web with advertisements for our products and services."
above category of personal datum,we,"advertising, analytics, security, services","In the preceding 12 months, we have disclosed the above categories of Personal Data to third party advertising partners, such as in connection with our use of tracking technologies for cross-context behavioral advertising or by providing lists of email addresses for potential customers, so that we can reach you across the web with advertisements for our products and services."
beacon,we,"advertising, analytics, security, services","We also use cookies, beacons, tags, scripts, and other similar technologies to identify Visitors, track Website navigation, gather demographic information about Visitors and Users, understand email campaign effectiveness and target visitor and user engagement."
communication with individual from written mean as email,we,"advertising, analytics, security, services, legal","Welcome, and thank you for your interest in Pipedrive (""Pipedrive"", ""we,"" or ""us""), our web site at https://www.pipedrive.com (the ""Site""), and all related web sites, downloadable software, mobile applications (including tablet applications), and other services provided by us and on which a link to this Privacy Notice is displayed, and all other communications with individuals though from written or oral means, such as email or phone (collectively, together with the Site, our ""Service"")."
company name,UNSPECIFIED_ACTOR,,"If you contact any of our resellers, partners or service providers or otherwise express interest in our Service to them (e.g., by filling out a form and opting in to be contacted by Pipedrive), the resellers, partners or service providers may pass your name, email address, company name and other information to Pipedrive."
