data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,"Once enabled, the provider of a Third Party Service may share certain information with us."
UNSPECIFIED_DATA,we,"advertising, analytics, security, services","Once enabled, the provider of a Third Party Service may share certain information with us.
We may access, preserve and/or disclose Your Information if required to do so by law, or if we believe in good faith that doing so is reasonably necessary to (a) respond to claims asserted against or about us, (b) comply with legal process, (c) administer or enforce our agreements with you or other users of the Service or other parties, (d) fraud or security investigation or prevention, risk assessment, investigation, customer service, product development and research, or de-bugging, or (e) enforce the right or protect the property, security or safety of ourselves, you or other users, or members of the public.
We may obtain the following information (""Your Information"") either directly from you when you provide it or in connection with your use of the Services:
We will retain and process Your Information for as long as may be required to provide the Services to you, to maintain your account or for statistical, scientific or historical research purposes or for any of the purposes listed in the prior clauses (""Purposes"").
What Information We Collect
Where you are a person with whom a Registered User communicates or interacts with in connection with the Services (""Non-User""), we need to collect and use certain information to provide the Services to the Registered User.
Where you are a registered user of the Services (""Registered User""), we need to collect and use certain information to provide the Services to you.
With the goal of being the best possible personal assistant, we use Your Information to:"
calendar,we,"advertising, analytics, security, services","For example, we may read and process the messages you send to us, or analyze your calendar to understand the best times to schedule meetings."
calendar information,we,"advertising, analytics, security, services","We may obtain the following information (""Your Information"") either directly from you when you provide it or in connection with your use of the Services: calendar information available from online services such as Google or Microsoft Office 365, or available on or from devices that you have explicitly authorized us to access."
cookie / pixel tag,we,"advertising, analytics, security, services",We may use third party vendors to show our ads across the internet and these vendors may place and use cookies to serve you ads based on your use of or interaction with the Services and/or our website.
credit / debit card number,we,"advertising, analytics, security, services","We may obtain the following information (""Your Information"") either directly from you when you provide it or in connection with your use of the Services: name, email addresses, real-world addresses, location information, telephone numbers, photos, credit card information, organization names and information such as meeting room details."
email address,we,"advertising, analytics, security, services","For example, if a video conferencing application is enabled to permit the Services to generate video conferencing links from the application, we may receive the user name and email address used to authorize integration with the video conferencing application, along with additional information that the application has elected to make available to Evie to facilitate the integration.
We may obtain the following information (""Your Information"") either directly from you when you provide it or in connection with your use of the Services: name, email addresses, real-world addresses, location information, telephone numbers, photos, credit card information, organization names and information such as meeting room details."
forty two labs private ltd.,we,"advertising, analytics, security, services","Forty Two Labs Private Ltd. (""us"", ""we"", or ""our"") operates a suite of automated personal assistant services (""Services"")."
geolocation,we,"advertising, analytics, security, services","We may obtain the following information (""Your Information"") either directly from you when you provide it or in connection with your use of the Services: location data that (a) you make available to us, is provided by other Registered Users or Non-Users, (b) can be inferred from your IP address or calendar data, or (c) as provided or made available by your location-aware device.
We may obtain the following information (""Your Information"") either directly from you when you provide it or in connection with your use of the Services: name, email addresses, real-world addresses, location information, telephone numbers, photos, credit card information, organization names and information such as meeting room details."
ip address,we,"advertising, analytics, security, services","We may obtain the following information (""Your Information"") either directly from you when you provide it or in connection with your use of the Services: location data that (a) you make available to us, is provided by other Registered Users or Non-Users, (b) can be inferred from your IP address or calendar data, or (c) as provided or made available by your location-aware device."
meeting room detail,we,"advertising, analytics, security, services","We may obtain the following information (""Your Information"") either directly from you when you provide it or in connection with your use of the Services: name, email addresses, real-world addresses, location information, telephone numbers, photos, credit card information, organization names and information such as meeting room details."
message,we,"advertising, analytics, security, services","We may obtain the following information (""Your Information"") either directly from you when you provide it or in connection with your use of the Services: all messages and metadata we receive from you or the people you communicate with when we are included in the message (for example, if we are copied on or sent an email)."
message you send to we,we,"advertising, analytics, security, services","For example, we may read and process the messages you send to us, or analyze your calendar to understand the best times to schedule meetings."
metadata,we,"advertising, analytics, security, services","We may obtain the following information (""Your Information"") either directly from you when you provide it or in connection with your use of the Services: all messages and metadata we receive from you or the people you communicate with when we are included in the message (for example, if we are copied on or sent an email)."
organization name,we,"advertising, analytics, security, services","We may obtain the following information (""Your Information"") either directly from you when you provide it or in connection with your use of the Services: name, email addresses, real-world addresses, location information, telephone numbers, photos, credit card information, organization names and information such as meeting room details."
person name,we,"advertising, analytics, security, services","We may obtain the following information (""Your Information"") either directly from you when you provide it or in connection with your use of the Services: name, email addresses, real-world addresses, location information, telephone numbers, photos, credit card information, organization names and information such as meeting room details."
phone number,we,"advertising, analytics, security, services","We may obtain the following information (""Your Information"") either directly from you when you provide it or in connection with your use of the Services: name, email addresses, real-world addresses, location information, telephone numbers, photos, credit card information, organization names and information such as meeting room details."
photo,we,"advertising, analytics, security, services","We may obtain the following information (""Your Information"") either directly from you when you provide it or in connection with your use of the Services: name, email addresses, real-world addresses, location information, telephone numbers, photos, credit card information, organization names and information such as meeting room details."
real world address,we,"advertising, analytics, security, services","We may obtain the following information (""Your Information"") either directly from you when you provide it or in connection with your use of the Services: name, email addresses, real-world addresses, location information, telephone numbers, photos, credit card information, organization names and information such as meeting room details."
scheduling preference you make,we,"advertising, analytics, security, services","We may obtain the following information (""Your Information"") either directly from you when you provide it or in connection with your use of the Services: your scheduling preferences that you make available to us or that we extract or infer from emails, calendars and/or appointments."
user name,we,"advertising, analytics, security, services","For example, if a video conferencing application is enabled to permit the Services to generate video conferencing links from the application, we may receive the user name and email address used to authorize integration with the video conferencing application, along with additional information that the application has elected to make available to Evie to facilitate the integration."
